id,g_number_of_nodes,g_number_of_arcs,g_min_cost,g_max_cost,g_sum_cost,g_mean_cost,g_std_cost,g_min_cap,g_max_cap,g_sum_cap,g_mean_cap,g_std_cap,g_supply,g_number_of_supply_nodes,g_arcs_source_sink,mst_sum_cost,mst_mean_cost,mst_std_cost,mst_sum_cap,mst_mean_cap,mst_std_cap,NS,CS2,SSP,CAS,Minimum
GRIDGEN_62,1121,27746,2,20000,147810586,0.2663637749585525,0.1822584477902091,1,102874,80034156,0.0280394416253701,0.1499718556567634,102874.0,225,2,323489,0.0144414732142857,0.0313356499976634,666858,0.0057877493688534,0.029850415663379,10466.666666666666,22941.176470588234,333000.0,129000.0,NS
GRIDGEN_63,2751,174365,1,20000,898295388,0.2575905107102916,0.1643031174751746,1,49532,185327297,0.0214582456753779,0.1056717584827399,49532.0,1742,2,288868,0.0052521454545454,0.0194422968372081,1417740,0.0104082576552898,0.0197299434859317,47000.0,229000.0,2057666.6666666667,1197333.3333333333,NS
GRIDGRAPH_58,3257,6436,1,10000,31961598,0.4966065568676197,0.2894100799272049,1,1000,3199309,0.4970958669981354,0.2901037591779801,1394.0,1,106,8682441,0.2869160058879232,0.1837943927003971,1610956,0.4947653562653563,0.2939976979782652,5000.0,25000.0,57416.666666666664,23500.0,NS
GRIDGRAPH_59,3362,6638,1,9999,33582340,0.505961111326559,0.2890757406935001,1,1000,3331851,0.501935974691172,0.2878104655566706,1050.0,1,113,9300038,0.2988815000113446,0.1913416687482852,1670438,0.4970062481404344,0.2860000222985518,9400.0,16000.0,37600.0,31333.333333333332,NS
GRIDGEN_64,3041,156787,1,19998,801094963,0.2554979304751194,0.1572866346631786,1,86160,174665274,0.0129297708743226,0.0839799612374739,86160.0,404,1,397320,0.0065355219732499,0.018699001320164,1622275,0.0061936292027073,0.0183250136708472,47000.0,242500.0,2789000.0,657000.0,NS
GOTO_61,782,26868,0,9999,100816552,0.3752666170294266,0.3278097370758364,1,126590,102554444,0.0301522513632549,0.1669343977167074,126590.0,1,3,5410,0.0013854033290653,0.0357564766945174,331197,0.4244923540698188,0.3161675593067474,47000.0,156000.0,10000000.0,1577666.6666666667,NS
GRIDGEN_65,1743,20861,1,20000,124382970,0.2981232203633575,0.2309790648765566,1,145690,205095315,0.0674824549588166,0.244424498508337,145690.0,1081,1,1135733,0.0325985361653272,0.0344196783652054,1011302,0.0039847673673533,0.0239516654037818,16000.0,70500.0,554500.0,281000.0,NS
GOTO_59,1757,117479,0,9999,482317918,0.4105977703380702,0.3229520203083673,1,762116,1352429807,0.0151054411560091,0.1211476439839258,762116.0,1,3,5570,0.000634396355353,0.0238556059043542,741350,0.4230271476894564,0.3102449505189411,658666.6666666666,738375.0,10000000.0,10000000.0,NS
GRIDGEN_66,474,91130,1,20000,461937727,0.2534498666739822,0.1524589795467282,1,26338,55979337,0.0233229556756018,0.0656058259484322,26338.0,289,1,37984,0.004015221987315,0.0458711608102946,255233,0.0204876851379296,0.0464144663285382,7500.0,145666.66666666666,172333.33333333334,125000.0,NS
NETGEN_47,2528,48991,1,10000,257322346,0.5252441183074442,0.302145198862707,1,72879,207474109,0.0581092404743643,0.2197367773659223,72879.0,1,2,889068,0.0997526122470457,0.0908600563872886,1266284,0.5011017016224772,0.2907122054744614,176333.33333333334,109000.0,3640333.3333333335,10000000.0,CS2
NETGEN_48,3963,158914,1,10000,815634814,0.5132554803226903,0.2956278852283931,1,51330,280757149,0.0344189327717248,0.1545196295626606,51330.0,1,2,647088,0.1102048407237174,0.1007787158752597,1978202,0.499293791014639,0.2859820006599695,468500.0,250000.0,5891000.0,10000000.0,CS2
GOTO_63,2328,76703,0,9999,274889129,0.3584170380064224,0.3305086796752026,1,130564,318151200,0.0317685774709909,0.1712360347904124,130564.0,1,2,1090,0.0936828534593897,0.1400735547855452,1057995,0.455115622713388,0.3108191688774853,187500.0,507500.0,10000000.0,8117500.0,NS
GOTO_64,2229,135480,0,9999,542272224,0.4003000122864368,0.3256102957249093,1,560787,1268001665,0.0166896296056885,0.1269750891926332,560787.0,1,3,5959,0.0005349192100538,0.0211797560445482,1023349,0.4606949213889424,0.3093094339582813,633000.0,929500.0,10000000.0,10000000.0,NS
GRIDGEN_67,1351,28155,1,19998,152134196,0.270199628735738,0.1864506578717827,1,69938,65721806,0.0333764966112334,0.1591927288896212,69938.0,482,2,466087,0.0172642079022717,0.0296868183521467,754210,0.0079881334049311,0.0273244179917788,15000.0,31500.0,328000.0,164500.0,NS
NETGEN_49,3206,187386,1,10000,951824627,0.5079486338360389,0.2932545423430706,1,124891,492770140,0.0210560110396135,0.1291774339404108,124891.0,1,2,365869,0.1312134416411139,0.1153406008976338,1618937,0.5051285491419657,0.2912866615561844,645666.6666666666,370000.0,10000000.0,10000000.0,CS2
GRIDGEN_68,4319,124983,1,19996,680116859,0.2721381746245155,0.189704246628191,1,199870,783595013,0.0313684533513628,0.1672245701013744,199870.0,2917,2,1020298,0.0118168376611867,0.0176627823659733,2328457,0.0026979753143387,0.0152468371435593,73000.0,250000.0,10000000.0,5031666.666666667,NS
GRIDGEN_69,3361,13941,1,19998,97769287,0.3506888491015373,0.2881812929727295,1,102715,196583759,0.1372839724833513,0.3379959018518567,102715.0,1006,2,10138802,0.1508901187737821,0.0981056562952213,1803248,0.0052249520749739,0.0173945305634216,0.0,31000.0,132500.0,218000.0,NS
GRIDGEN_70,3116,71450,1,20000,379264726,0.2654056864940518,0.1778758810073778,1,196332,323306822,0.0230473790650124,0.1415031721870375,196332.0,595,1,946115,0.0151864365971107,0.0213879389096134,1759859,0.0028775887824433,0.0179287130660498,43000.0,109250.0,1818000.0,416666.6666666667,NS
GRIDGEN_71,2036,44563,1,19996,237946529,0.267031088375519,0.1820499930423853,1,39465,62628865,0.0356113152544151,0.1487370901589815,39465.0,941,1,662470,0.0162801602089459,0.0252578628788039,1041288,0.0129656514605203,0.0230771591576427,16000.0,47000.0,726500.0,452500.0,NS
NETGEN_53,1233,19073,1,10000,101327511,0.5312615267655849,0.3039596976047352,1,58995,81681988,0.0725925554440254,0.2438577074598679,58995.0,1,3,563632,0.086221919806541,0.0831212019997052,602007,0.4886420454545454,0.2864682094367436,46500.0,31000.0,1016000.0,1836500.0,CS2
GRIDGEN_72,3201,133627,1,19998,705594571,0.2640428721417645,0.1757920962985109,1,147876,442750681,0.0224061544313131,0.136394066034514,147876.0,189,1,518760,0.0081064356435643,0.0186226137797613,1744382,0.0036863275649868,0.0177209889553011,62500.0,227000.0,4031500.0,1133000.0,NS
GOTO_65,1875,44718,0,9999,143451137,0.3208226744227265,0.3289391871790242,1,63730,128736498,0.0451726325392986,0.1995744689534738,63730.0,1,3,5810,0.0006200640341515,0.0230924082753014,843824,0.4507303461412319,0.3105521830459107,78000.0,359666.6666666667,10000000.0,3041666.6666666665,NS
NETGEN_55,829,115312,1,10000,580586212,0.5034915811017067,0.2910066860018113,1,63806,110143485,0.014970034093216,0.0839427820949906,63806.0,1,2,39837,0.1182120856033899,0.1098639855612646,409179,0.4946722084403244,0.3004911449398471,88086.60351826793,89000.0,2415600.0,10000000.0,NS
GOTO_66,2391,57063,0,9999,184684725,0.3236829387160366,0.3297584720172411,1,68407,174797411,0.0447795629716399,0.1992782631648759,68407.0,1,3,5897,0.0004934728033472,0.0204496192655756,1067591,0.4471379329119915,0.3092854246351899,109000.0,367500.0,10000000.0,4249500.0,NS
GOTO_67,466,5560,0,9999,19863246,0.357288354734754,0.3263000798463648,1,22812,11407079,0.0899365646882809,0.2728894878090573,22812.0,1,3,5619,0.0024167741935483,0.0463122842841473,185699,0.4005543512257202,0.3231182154456249,0.0,26333.333333333332,891000.0,62333.333333333336,NS
GOTO_68,1548,78235,0,9999,312026544,0.3988723075030069,0.3255296199782004,1,379777,600334268,0.0202052108960656,0.1391621819707175,379777.0,1,3,819,0.0252100840336134,0.0419295016458607,683954,0.4430023589519051,0.3088494986411941,286000.0,447666.6666666667,10000000.0,10000000.0,NS
GRIDGEN_73,109,6936,2,19936,36038493,0.2606270645650858,0.1658548003809852,1,3086,3661011,0.1710393461261596,0.1299641604684955,3086.0,48,1,32699,0.0151870244040187,0.0952996951374949,57679,0.1730605362329276,0.1264342381281168,656.25,7761.194029850746,3224.299065420561,3175.0,NS
GRIDGRAPH_66,4951,9846,6,10000,49080504,0.4984816575258988,0.2892851049864599,1,1000,4954075,0.503156104001625,0.2878823847079957,1306.0,1,102,13218875,0.2905221712336595,0.1885363453917931,2505338,0.5061288888888889,0.2881852300552506,15000.0,78000.0,70000.0,47000.0,NS
GOTO_69,1617,30583,0,9999,71912273,0.2351615765179826,0.3145575945768904,1,33362,62886146,0.0616343495259479,0.2214578799598867,33362.0,1,3,6795,0.0008409653465346,0.0248936565950457,735879,0.4558264948116433,0.3048420039822718,47000.0,172000.0,10000000.0,1179500.0,NS
GRIDGRAPH_68,2947,5826,3,9995,29290940,0.5030139511911809,0.2893938427685089,1,1000,2918426,0.5009313422588396,0.2907644051978432,1704.0,1,96,8118579,0.3095010503528929,0.196901742936623,1478012,0.5022034933779672,0.2898014153233145,5875.0,15545.454545454546,47000.0,21111.11111111111,NS
GOTO_70,4416,166078,0,9999,528153657,0.3180472294029099,0.3308103398800164,1,166254,768208071,0.027822404247338,0.1604250859350963,166254.0,1,3,5919,0.0002681313703284,0.0150478754747762,2047624,0.4642522477177064,0.3105639509011517,594000.0,1532000.0,10000000.0,10000000.0,NS
GOTO_71,4365,56958,0,9999,196118608,0.3443558794588683,0.3288473113058217,1,38518,178881981,0.0815357622586152,0.2642309579167388,38518.0,1,3,10675,0.0004892300641613,0.0151663601970066,2032341,0.4661721758422033,0.3041603044336787,187000.0,625000.0,10000000.0,2781500.0,NS
GRIDGRAPH_69,3278,6497,1,10000,32423683,0.4990562259504387,0.2859890918556272,1,1000,3272843,0.5037468062182545,0.2875036319533501,1278.0,1,92,8896749,0.3057327276925995,0.1931204825884025,1650668,0.5037131522734208,0.2876283332543466,1666.6666666666667,19750.0,36666.666666666664,26714.285714285714,NS
GOTO_72,4835,96561,0,9999,379013335,0.3925510714719321,0.324782636386513,1,86999,434488565,0.0517204548537826,0.2174477478117053,86999.0,1,3,9371,0.0003877120397186,0.0143801294753128,2198354,0.4552243596513352,0.3089821541182498,328500.0,836000.0,10000000.0,10000000.0,NS
NETGEN_58,4989,151197,1,10000,780343208,0.5161102455736556,0.2973584359567346,1,73626,440594497,0.0395789882218756,0.1774539235176647,73626.0,1,3,1069884,0.093787310796458,0.0853409869408668,2497824,0.500766639935846,0.2888731752535907,781666.6666666666,333333.3333333333,10000000.0,10000000.0,CS2
NETGEN_59,205,8706,4,10000,44384140,0.509810934987365,0.2946755663832175,1,2496,4772347,0.2196184237071987,0.1670681239194017,2496.0,1,2,35676,0.1711177621733625,0.1499907950672699,106244,0.5213252468154429,0.2967694491154598,0.0,0.0,0.0,218500.0,NS
GOTO_73,4813,69930,0,9999,216317066,0.3093646501787316,0.328582858700911,1,40658,210269448,0.0739548456209383,0.2516303080291197,40658.0,1,3,7651,0.0003179966749792,0.01441343179479,2122885,0.4416064027452223,0.3105610183646222,265000.0,601500.0,10000000.0,4280500.0,NS
GOTO_74,3440,114702,0,9999,410721417,0.3581127558798669,0.3306647339424974,1,150206,537200291,0.031180133315187,0.1702084614402731,150206.0,1,3,6155,0.0003579528932829,0.0170491095734005,1569451,0.4568252462989305,0.3132913319579442,351500.0,906000.0,10000000.0,10000000.0,NS
GOTO_75,2629,19033,0,9998,54333067,0.2855248031690087,0.3219586909425824,1,14852,43567644,0.1541245732655159,0.3387735684655128,14852.0,1,3,9172,0.0006980213089802,0.0195044040387472,1181975,0.4502123889490708,0.3065780229966041,47000.0,124666.66666666667,7525333.333333333,463666.6666666667,NS
GRIDGRAPH_71,3427,6738,5,9999,33731823,0.5006707705498956,0.2886643169330452,1,1000,3347213,0.4967665479370733,0.2884979796555715,811.0,1,138,9364774,0.2982479540142468,0.1882488999917497,1717146,0.5012101576182136,0.288064384326441,5333.333333333333,25083.333333333332,43000.0,16000.0,NS
GOTO_76,4941,52332,0,9999,101632883,0.1942273318518888,0.2973367510757509,1,20826,119380391,0.1095367371653735,0.2874784189489974,20826.0,1,3,7062,0.000285910931174,0.0142257406216682,2286717,0.4633615396773292,0.3055474073702591,239666.66666666666,437666.6666666667,10000000.0,1687333.3333333333,NS
GOTO_77,4873,145527,0,9999,382214184,0.2626676900100491,0.3240605582736392,1,92663,489955841,0.0363334808380912,0.1792085989179978,92663.0,1,3,5996,0.0002461412151067,0.0143250675042529,2311218,0.474862793828311,0.3050390568410365,532000.0,1813000.0,10000000.0,10000000.0,NS
GRIDGRAPH_72,3200,6359,3,10000,31922622,0.5020069507784243,0.2919784082392617,1,1000,3156694,0.4964135870419877,0.2889837904033914,41.0,1,79,8616894,0.3124125645562081,0.2057373472171444,1591756,0.497579243513598,0.2906119174196898,4693.877551020408,5000.0,2411.4583333333335,1856.2911184210527,CAS
GRIDGEN_74,1761,66210,1,19998,347896433,0.2627482450706934,0.1723172639118972,1,140763,186282328,0.0199875496117952,0.1269252964041391,140763.0,709,2,335414,0.0095297597941612,0.024689511691403,1008804,0.004071979788077,0.0238340527117002,31500.0,219000.0,1055000.0,562000.0,NS
NETGEN_61,3975,192419,1,10000,981304022,0.5099829133297646,0.2939978490117935,1,9760,133173759,0.0709121882795221,0.1380788185523052,9760.0,1,2,543502,0.1098509791556765,0.0979524257662481,1980476,0.4983583291394061,0.2886961202699289,250000.0,164000.0,710500.0,10000000.0,CS2
GRIDGEN_75,2033,100464,1,20000,518090709,0.2578489354395604,0.1616300480261475,1,3932,53824246,0.1362554805721796,0.1131400800960742,3932.0,918,2,269756,0.0066376968503937,0.0226333873980208,1025705,0.1283764198059932,0.0764612237516681,15500.0,110000.0,828000.0,656500.0,NS
GOTO_78,3953,78712,0,9999,309775163,0.3935945518019634,0.3249498067332883,1,82744,338384313,0.051955647587426,0.2177303769598938,82744.0,1,3,8384,0.0004242914979757,0.0159035025616621,1783693,0.4517911129753235,0.3074010135070885,234000.0,1687000.0,10000000.0,6594000.0,NS
GOTO_79,2523,73455,0,9999,298339084,0.406192799526362,0.3234301770902599,1,135494,351923622,0.0353595713542903,0.1817879799549179,135494.0,1,3,6463,0.0005125297383029,0.0199068634733515,1123855,0.4460666058604203,0.314859849158778,203000.0,462400.0,10000000.0,7416333.333333333,NS
GOTO_80,746,26389,0,9999,99573613,0.3773677341207916,0.3260661584912735,1,141925,109191742,0.0291546584901245,0.1645692014331353,141925.0,1,3,5478,0.0014706040268456,0.0366082839165263,312002,0.4192138447172004,0.3224259266932509,47000.0,109500.0,10000000.0,1547000.0,NS
NETGEN_63,2195,27578,1,10000,148408945,0.5381425230256001,0.3089453135753314,1,31929,82788950,0.094020875388448,0.2665594533108343,31929.0,1,4,1149681,0.138043043918033,0.120409648515337,1113149,0.5073605287146764,0.2888956354108326,78000.0,46500.0,805500.0,8812500.0,CS2
GRIDGEN_76,3563,183966,1,19998,957188935,0.2601797787271416,0.1678401823948818,1,278227,787494885,0.0153854747955427,0.115666532234107,278227.0,1892,1,456837,0.006413288717979,0.0173802024366724,2073264,0.0020919987399073,0.0167539349543783,83666.66666666667,286333.3333333333,6052000.0,3755333.3333333335,NS
GRIDGRAPH_76,2342,4659,5,9994,23539016,0.5055408432868264,0.2900015126372718,1,1000,2349716,0.5043391285683623,0.2928616535080761,1318.0,1,61,6399743,0.3163347177157818,0.2040909840904491,1185864,0.5065630072618539,0.2950019019453953,4000.0,15333.333333333334,20666.666666666668,15285.714285714286,NS
GRIDGEN_77,4625,165988,1,19998,895049412,0.2696396504243045,0.1863832778008026,1,390085,1796133995,0.0277397657909044,0.1603823837623243,390085.0,2351,1,865672,0.0093615762960379,0.0164053069750283,2715293,0.0015053574074641,0.0147037667054691,125000.0,322666.6666666667,6333333.333333333,1500333.3333333333,NS
NETGEN_65,3942,129417,1,10000,668461397,0.5165174567483406,0.2967415029190073,1,58649,294065620,0.0387429167298382,0.1704491091547583,58649.0,1,2,780357,0.1106818870684689,0.0991410247240414,2026861,0.514301192590713,0.2904382497723542,461000.0,187500.0,5656500.0,10000000.0,CS2
NETGEN_66,614,13834,2,10000,72393685,0.5233026239699291,0.3013083644200363,1,9030,12215911,0.097789075049179,0.1969167965283275,9030.0,1,2,181542,0.1488207759843262,0.1257331565067502,315269,0.517409514181336,0.2835441630172028,0.0,0.0,32000.0,734000.0,NS
NETGEN_67,3727,32487,1,10000,181679165,0.5592365099886109,0.3148791726204271,1,1000,17941241,0.5522590882506848,0.3028145821597707,931.0,1,4,2973409,0.0997645169951128,0.0883694737962983,1866462,0.5009291465378422,0.2863339019519951,31000.0,16000.0,16000.0,132500.0,CS2
GOTO_81,2948,26053,0,9999,61125557,0.2346434965916274,0.3121656169498913,1,16666,55657122,0.1281833532582081,0.3113556547718836,16666.0,1,3,7240,0.0004913471326772,0.0184158188864039,1252521,0.425441050144138,0.316653623989153,62500.0,180000.0,10000000.0,594000.0,NS
NETGEN_68,4489,82833,1,10000,435784956,0.5261006555358372,0.3028381967392026,1,37117,205714985,0.0669097906121643,0.2234827178313919,37117.0,1,4,1666210,0.1091616914601504,0.0993046176756959,2238839,0.4988500445632798,0.2885071486029539,359500.0,117000.0,2477000.0,10000000.0,CS2
GRIDGRAPH_78,4762,9518,1,10000,47442391,0.4984491594872872,0.2872621431098711,1,1000,4760646,0.5001729354906493,0.2897534737974016,335.0,1,71,12781033,0.2914795863331297,0.1864545634641501,2383863,0.5007063642091998,0.2913089175130669,8218.75,17083.333333333332,11776.041666666666,19818.18181818182,NS
GRIDGEN_79,4453,18665,1,20000,128249005,0.3435547950709884,0.2838896363503864,1,51890,130252228,0.1344848911519592,0.3287649968939094,51890.0,2069,2,12846562,0.1442785489667565,0.0952711881919804,2273992,0.0098435127040631,0.0158338575611906,0.0,47000.0,171500.0,281000.0,NS
GRIDGEN_80,4456,142110,1,20000,747025939,0.262833698895222,0.174276701665092,1,366495,1003257932,0.0192628218691164,0.1324919459620744,366495.0,1922,2,916869,0.0102903367003367,0.0169896050049899,2583042,0.0015820336086642,0.0149807617650976,109500.0,273500.0,10000000.0,4054500.0,NS
GOTO_62,1651,111379,0,9999,447858878,0.4021437329899143,0.3256204607591419,1,919380,1535097331,0.0149912397696786,0.1207876039160762,919380.0,1,2,360,0.0727272727272727,0.1538407382908761,686174,0.416279309612643,0.3286966545687914,725614.1141141141,719451.0532837671,10000000.0,10000000.0,CS2
NETGEN_69,1390,66422,1,10000,339193448,0.5106643100177651,0.2944700350016208,1,34503,80327758,0.0350507115832084,0.1413178073646135,34503.0,1,3,199851,0.1198011736080264,0.1073158020165012,684029,0.4924614830813535,0.2830658787508506,78000.0,54500.0,1070000.0,10000000.0,CS2
GRIDGEN_81,4551,163258,1,19996,864311096,0.2647600708077275,0.1780205856792543,1,279789,1009331023,0.0220967556965455,0.140939904610176,279789.0,2086,2,831682,0.0091411908755377,0.0163805199324804,2531829,0.0019888056144663,0.0148341274081349,109500.0,305000.0,6625000.0,1750000.0,NS
GOTO_82,1736,80004,0,9999,302031840,0.3775586798217845,0.3287582295337032,1,271021,482318651,0.0222443342154845,0.145234124482932,271021.0,1,3,5742,0.000661902017291,0.0239991646315152,803509,0.4635811604111315,0.3146591479573851,235000.0,1577000.0,10000000.0,10000000.0,NS
NETGEN_71,2954,85140,1,10000,440304539,0.5171535576697204,0.2981427148675885,1,69428,246019062,0.0416198449238868,0.1817413592129894,69428.0,1,3,677204,0.1281159014504707,0.1140335598419382,1472043,0.4984906874365052,0.2893291702809279,273500.0,141000.0,4882500.0,10000000.0,CS2
GRIDGEN_82,1429,72968,1,19994,377218971,0.2585600336114429,0.1669866423732492,1,67683,100475058,0.0203444626078999,0.112715639768677,67683.0,548,2,196977,0.0068990234885591,0.0268014935219945,748787,0.0077473020442016,0.0265994243471746,23750.0,78000.0,552000.0,250000.0,NS
GRIDGEN_83,3337,106476,1,20000,557779878,0.2619275132424208,0.1725710213172372,1,184250,380299191,0.0193850166093194,0.1278719935226735,184250.0,1117,1,704751,0.0105628147482014,0.0189783258987119,1812900,0.0029494450572513,0.0173345839671292,52333.333333333336,156333.33333333334,2739666.6666666665,833333.3333333334,NS
NETGEN_72,1777,102116,1,10000,519565203,0.50879901582514,0.2938237765932471,1,50553,140095413,0.0271383342954798,0.1295907407888897,50553.0,1,3,196929,0.0831833803045355,0.077401058033242,893960,0.5033558558558558,0.2893168163336806,156500.0,109500.0,2624500.0,10000000.0,CS2
GRIDGRAPH_82,860,1699,7,9995,8579375,0.5052187659456567,0.2869596581858211,1,1000,874416,0.5146650971159505,0.2877188421035168,1362.0,1,40,2387664,0.3126291266010585,0.2023329193346528,443034,0.5162718014871682,0.2869148241332536,0.0,6888.888888888889,6413.793103448276,6500.0,NS
GOTO_83,1163,26429,0,9998,87965961,0.332905360443234,0.3301240003912093,1,53392,66894810,0.0474062392845791,0.2036106544498631,53392.0,1,3,5602,0.0009641996557659,0.0293204320784709,507258,0.4374135534407886,0.3214945571435106,41666.666666666664,130333.33333333333,10000000.0,1242000.0,NS
GRIDGRAPH_84,4302,8453,3,9999,42409489,0.5017594980839619,0.2893411601523244,1,1000,4221169,0.4993693363302969,0.2864045461441731,817.0,1,173,11809537,0.3135151179943548,0.2027761335733132,2161766,0.5026193908393397,0.2867996002122194,11176.470588235294,27333.333333333332,70250.0,22923.076923076922,NS
GRIDGRAPH_85,4862,9497,2,10000,47504992,0.5002105085816574,0.2886391640224988,1,1000,4776151,0.5029115510161104,0.2912454265099675,446.0,1,244,13406761,0.3041492394613483,0.1949756178644342,2431495,0.5002046903929233,0.2912278270709246,14793.650793650793,30000.0,47000.0,17596.774193548386,NS
GOTO_84,3324,86221,0,9999,258064718,0.2993360400049933,0.3288299204369664,1,81821,291077128,0.0412600968043232,0.1916241902063564,81821.0,1,3,5868,0.0003531748420102,0.017344227949246,1521665,0.4583774264785399,0.3035229388926102,218000.0,680000.0,10000000.0,7930000.0,NS
GRIDGEN_84,694,149735,1,19984,755910697,0.252618262172432,0.1481208236222871,1,62861,94375987,0.010026673983298,0.0453953213882647,62861.0,107,2,44728,0.0032297121968859,0.0379177048449093,420577,0.0096545269386935,0.0379346194858197,16000.0,125000.0,445000.0,609500.0,NS
GRIDGRAPH_87,3107,6098,1,9999,30652675,0.5027179497221614,0.2902716607665705,1,1000,3054783,0.5009483437192522,0.2914123080410992,7.0,1,136,8530771,0.3035192527312663,0.1964612882000672,1567398,0.5046355441081777,0.2910452748970515,0.0,15500.0,0.0,0.0,NS
GRIDGEN_85,871,3938,1,19992,31093934,0.3949514544263617,0.3229258395294834,1,21134,17642643,0.2119855368700328,0.3855521477542389,21134.0,242,2,2590848,0.1489588939023885,0.0980817090494183,460362,0.0250379352767072,0.0357675212522162,0.0,8666.666666666666,15333.333333333334,31000.0,NS
GOTO_85,669,18184,0,9999,57878906,0.3183276202675261,0.3299210156031521,1,68311,48844159,0.0393217258162013,0.1863348537302208,68311.0,1,3,5340,0.0015988023952095,0.0386585234546211,272777,0.4087575599551648,0.3180112683299145,16000.0,68333.33333333333,7661333.333333333,822666.6666666666,NS
GRIDGRAPH_88,2558,5077,2,9997,24894601,0.4904879184850589,0.2885243012304511,1,1000,2552233,0.5027049438644869,0.2886507411143363,1883.0,1,72,6681576,0.2943621489518531,0.1925863213591187,1279890,0.5005436057880328,0.287310939954302,3428.5714285714284,15500.0,34000.0,15700.0,NS
GRIDGRAPH_80,4745,9364,1,10000,47047645,0.502431065783853,0.2896956375821103,1,1000,4727070,0.5048131140538231,0.286944449581112,166.0,1,154,12917808,0.2911964578731333,0.1859528948494233,2400489,0.5060052698145026,0.2873285847475648,8918.840579710144,15600.0,10450.980392156862,7637.663885578069,CAS
GRIDGRAPH_89,1601,3196,3,9997,15980315,0.5001599040413,0.2861612649741886,1,1000,1589540,0.4973529411764706,0.2882306093971928,1948.0,1,42,4334789,0.2909098169225813,0.1838624388796097,794036,0.4962725,0.2874105330250616,0.0,10769.23076923077,13000.0,10416.666666666666,NS
GRIDGEN_86,2905,83858,1,20000,451438163,0.2691682147201221,0.1836296752466202,1,211404,479233760,0.0270327173772327,0.1549092951894067,211404.0,1135,2,729150,0.01255423553719,0.0206600747165731,1660692,0.0027050748158201,0.0185595783268829,39000.0,125000.0,1711000.0,609500.0,NS
GOTO_86,3093,132439,0,9999,513939662,0.3880964527866494,0.3272649106426726,1,276674,876130439,0.0239102725868976,0.1508422629475931,276674.0,1,3,5853,0.0003785899094437,0.0179801498878887,1373331,0.4446008103834753,0.314024088291734,453000.0,1438000.0,10000000.0,10000000.0,NS
GOTO_87,1107,21040,0,9997,83450849,0.3967485350167788,0.3241234889923548,1,54053,62825385,0.0552420288592965,0.2218383502251073,54053.0,1,3,6839,0.0012367088607594,0.0300731607859341,509740,0.4613474233727398,0.3114320072474046,31000.0,195000.0,10000000.0,788500.0,NS
NETGEN_75,1181,15586,1,10000,83682304,0.5369068651353779,0.3084978755396248,1,30527,43317857,0.0910433364138973,0.260421287586719,30527.0,1,4,619284,0.1499048697950706,0.1322273069559988,589255,0.4993686440677966,0.2840027462266221,31000.0,32000.0,367000.0,2773000.0,NS
GOTO_88,4388,85333,0,9999,197589545,0.231574309974562,0.3142552605377174,1,45216,223154723,0.057835824164205,0.2193860197928471,45216.0,1,3,5982,0.0002727148392979,0.0150957793406497,2040778,0.465653252979444,0.3061095174826272,265500.0,757500.0,10000000.0,5570000.0,NS
GRIDGEN_87,1793,14323,1,20000,87138267,0.3041899986036445,0.2402316224684704,1,9512,16657650,0.1222666179371084,0.2484713479484941,9512.0,119,2,1906721,0.0532009207589285,0.0462932408925213,914164,0.0536307990658416,0.0376933107110185,10666.666666666666,32000.0,197666.66666666666,78000.0,NS
GRIDGRAPH_90,2016,4013,1,10000,20227622,0.5040523797657612,0.2890700492682448,1,1000,1988689,0.4955616745576875,0.2857375616635204,607.0,1,54,5534001,0.3227264960504792,0.2076032992582316,998710,0.4956377171215881,0.2859095308276965,2076.171875,7085.714285714285,6396.226415094339,6229.166666666667,NS
GRIDGRAPH_92,3467,6898,1,10000,34607919,0.5017094665120325,0.2864855953190108,1,1000,3472934,0.5034697013627139,0.2872119768623388,1989.0,1,78,9495587,0.3077208231125241,0.1937769944352115,1755264,0.5064235429890364,0.2842661562981596,5818.181818181818,17250.0,62666.666666666664,47000.0,NS
GRIDGEN_89,3685,135714,1,20000,732010512,0.2696886511340023,0.1858249084474599,1,166771,655028921,0.02894111717693,0.1586969302159669,166771.0,2157,2,668864,0.0090779587404994,0.0177962230210153,2031543,0.0033066320027636,0.0165152486015656,63000.0,406000.0,3117000.0,968500.0,NS
GRIDGEN_88,2575,170395,1,19998,879170901,0.2580060526666534,0.1641455838200032,1,218743,506892097,0.0135995490965258,0.1056423630302147,218743.0,1151,2,256485,0.004982724379664,0.019999378936164,1493481,0.0026525097887381,0.0197063897757315,62000.0,242000.0,3023500.0,1796500.0,NS
GRIDGEN_90,4177,83383,1,19998,448975369,0.2692516886098501,0.1838739903376124,1,312496,686301166,0.0263386043013034,0.1551993595816138,312496.0,1837,2,1441930,0.0172662141693096,0.0202557135574051,2404045,0.0018422036568351,0.0154749313874156,78000.0,149000.0,5390500.0,1890500.0,NS
GOTO_89,3846,98348,0,9999,301845714,0.3069466604203024,0.3304682995051202,1,85165,350527285,0.0418499694922546,0.1931926124673813,85165.0,1,4,10645,0.0005537061118335,0.016178728024508,1842576,0.4796932172744916,0.3009666068608206,281000.0,1938000.0,10000000.0,10000000.0,NS
