GRIDGRAPH_230 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGRAPH_231 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGRAPH_232 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGRAPH_229 3182 6284 1 9999 31269182 0.4976497331464528 0.28673319505721634 1 1000 3168956 0.5042896244430299 0.2863944675410383 1435.0 1 107 8597356 0.3171463455607732 0.20045505170601463 1614202 0.5074511160012575 0.2848619909118257
GRIDGEN_199 1906 88575 1 19998 466002623 0.2630816979524653 0.17376997583379095 1 61389 138762588 0.0255194124491077 0.1301778105170623 61389.0 1061 1 287925 0.007557842398413069 0.02342122579600773 997465 0.008529275188399915 0.023198778361151744
GRIDGRAPH_221 2624 5153 1 9997 25729460 0.4994601427197032 0.2893243624593928 1 1000 2577766 0.5002456821269163 0.2876130042989778 276.0 1 115 7140026 0.2936127573538317 0.1893964066367599 1321212 0.5037026305756768 0.29037970202874824
GOTO_200 2226 86584 0 9999 362530301 0.418745446798214 0.3199370304312601 1 237114 538992548 0.02625354283453733 0.15803464470535825 237114.0 1 3 6099 0.0005482247191011236 0.021193677618706976 981298 0.4414742832720361 0.30772883855428473
GRIDGRAPH_234 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_198 4086 44030 1 10000 240209946 0.5455597229161935 0.31140912376361257 1 17788 92732662 0.11840142264552642 0.28238691516651737 17788.0 1 4 2632928 0.12335609916077608 0.10835736788335885 2071560 0.5071138310893513 0.29022362207851543
GRIDGRAPH_235 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GOTO_202 3098 37019 0 9999 139325767 0.3764004996625976 0.3258968486811874 1 35440 115941085 0.08837287096852285 0.2751552579203986 35440.0 1 3 13120 0.0008472715531159187 0.018025663542733616 1436782 0.4643914175719148 0.3070576315467776
GRIDGEN_201 3849 195532 1 20000 990041078 0.253165997892928 0.15333219081313829 1 359847 440892492 0.006266094992396331 0.06962331370813166 359847.0 562 2 500420 0.006502338877338878 0.016774376512034377 2283326 0.001648978420356256 0.016115864841087627
NETGEN_186 1336 181868 1 10000 917352831 0.5044058498471419 0.29082740441027244 1 54499 163296239 0.01647522513215496 0.08477258011680533 54499.0 1 2 66819 0.13171496156120638 0.11569910801220629 661840 0.4957602996254682 0.2836471053464953
GRIDGRAPH_237 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGEN_200 4251 135489 1 20000 720253745 0.2657978673545454 0.17904391499483308 1 306733 942713224 0.022683760829820748 0.1434416284423966 306733.0 1911 2 895096 0.010530541176470587 0.017398791849573207 2418670 0.0018553557117408684 0.015341744964554324
GOTO_203 537 18052 0 9999 70485295 0.39049603497907953 0.32524968711803015 1 130680 72978689 0.030935818189685806 0.16936603532887845 130680.0 1 2 447 0.11913646055437101 0.14500281159969247 218860 0.4099607384762932 0.3221322651631562
GRIDGRAPH_238 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGRAPH_239 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGEN_203 1135 184092 1 19992 931142551 0.2530026174583429 0.15148624058165422 1 87901 153531814 0.009487890184311327 0.06137062673342836 87901.0 429 1 65929 0.002908085632842202 0.029666742826881726 649097 0.006511825161973245 0.029694622230117537
NETGEN_199 4047 59183 1 10000 314657716 0.5316690874068567 0.30629416766521106 1 165622 697840847 0.07119367078473814 0.25164239533119764 165622.0 1 4 1863974 0.12069570388527738 0.10997496326266958 2038920 0.5039347503707365 0.2871033900752625
GRIDGRAPH_240 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGEN_202 3481 172859 1 19996 895160529 0.25897974560751363 0.16535738075190462 1 62677 218265787 0.02014584408223476 0.10920259658018434 62677.0 1317 2 468704 0.006735599993561931 0.017632115379079445 1791762 0.008214722113870072 0.01743466561497088
GRIDGRAPH_241 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGEN_205 2978 88952 1 19998 468586356 0.26341915826621787 0.17312706071107425 1 134294 246511890 0.020636001204718687 0.12871582211471208 134294.0 968 2 684881 0.011504022421052989 0.020229184678671464 1634809 0.004089136194944848 0.01838695386875018
GRIDGRAPH_233 3137 6208 1 9998 31219644 0.5029943488697739 0.28862492248591815 1 1000 3119533 0.502502094072165 0.28726359957353587 569.0 1 96 8579282 0.3128705893954105 0.19875010279618643 1577974 0.5031804846938775 0.2866646703756879
NETGEN_202 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_203 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGEN_204 3856 99951 1 19996 530272057 0.2653190726588655 0.1784088685127097 1 249508 564569223 0.022638392257514548 0.14203120480724943 249508.0 1158 2 996902 0.012932573544540298 0.01907861631904889 2147209 0.0022323663189650097 0.01611323321132902
GRIDGRAPH_242 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GOTO_207 472 8814 0 9999 32905415 0.37336857125694417 0.32448034546904647 1 44820 22366409 0.05661758801841256 0.223209140488098 44820.0 1 3 5378 0.002283651804670913 0.046021631213273656 197455 0.42006518344544713 0.32680882455247123
GRIDGRAPH_243 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGEN_206 961 41388 1 19998 216722363 0.26184405794401805 0.16941297280086856 1 86995 74367229 0.02065441346881689 0.12071954820009725 86995.0 453 1 168434 0.008773481514818148 0.03263012933071352 571684 0.006845268885184973 0.03224212523951974
NETGEN_204 Features not determined due to ERROR: Parsing not possible Encountered unknown cs2 problem! Aborting: line 164997 of input - unbalanced problem
GRIDGRAPH_244 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_201 1298 88883 1 10000 451196276 0.5076294409504629 0.29233059739730793 1 24046 74993774 0.03508840784331672 0.11806736490334313 24046.0 1 2 134545 0.02939516677870964 0.03817450806912873 648262 0.499816499614495 0.2833215782014547
GOTO_204 2793 116412 0 9999 460406298 0.3955368374689237 0.3259469233329745 1 255363 729282291 0.024532394812488072 0.15271896775117705 255363.0 1 3 5923 0.0004242836676217765 0.018920986301575394 1265381 0.4536703609053179 0.3127699222295755
NETGEN_205 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_200 2878 103800 1 10000 534186566 0.5146306030828517 0.296327993654623 1 83041 289440367 0.033579109620595286 0.1632355084942089 83041.0 1 2 545302 0.10092566989560996 0.09184605098060668 1456550 0.5062738964198817 0.28984438201756946
GOTO_206 1079 46475 0 9999 180863747 0.38920244256808684 0.3262253781219545 1 230771 254455610 0.023725282908029173 0.14980121719326187 230771.0 1 3 5563 0.0010320964749536178 0.030440421591402225 468420 0.43539769706388654 0.31818461651288665
GOTO_208 997 14733 0 9999 43848014 0.2976474529282834 0.3261837890432688 1 26157 29601896 0.07681400462947556 0.24869191755081038 26157.0 1 2 2554 0.015828747087113886 0.08212076815937665 468611 0.4719086979814947 0.3057744809721277
GRIDGEN_207 4361 195367 1 20000 1011705349 0.2589243191019978 0.16643813940696686 1 399796 1095160541 0.01402129527853367 0.11221254770618558 399796.0 1834 2 636938 0.00730433486238532 0.016051167667884666 2585872 0.0014834813461287277 0.01514040086910094
NETGEN_206 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GOTO_212 4162 42136 0 9999 85239571 0.2023165364761272 0.30018229926282536 1 22812 108890225 0.11328495250851589 0.29371385548988554 22812.0 1 3 13258 0.0006372506608988223 0.015788850270799418 1976124 0.47539103631389135 0.29868377219470377
GRIDGRAPH_246 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGRAPH_245 2513 4956 3 10000 24905311 0.5025284705407587 0.2888928974011774 1 1000 2467430 0.4978672316384181 0.2891088875801094 498.0 1 94 6877986 0.30675014021872693 0.19599398996489595 1249115 0.49725915605095544 0.290402000287984
NETGEN_207 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GOTO_209 1528 42250 0 9999 122801714 0.29068401277997624 0.3265548997157691 1 67772 113380204 0.039596811725496596 0.18577119787936214 67772.0 1 3 5604 0.0007339882121807466 0.025580525116456327 681134 0.4469541571682986 0.323031835318578
GOTO_211 2755 81073 0 9999 226407543 0.27929173216558145 0.32653991960332784 1 74892 226431604 0.03729283250328802 0.18019721330047372 74892.0 1 3 7392 0.0005368191721132898 0.01906990281485915 1263678 0.45931116301486674 0.2978441493863817
GOTO_210 1470 81522 0 9999 320548716 0.3932444911525818 0.3259150391601786 1 486123 724799841 0.018289300442236395 0.1327100365842957 486123.0 1 3 5527 0.0007524846834581348 0.02608039207012789 641416 0.4370715167175344 0.31452110472986394
NETGEN_208 Features not determined due to ERROR: Parsing not possible Encountered unknown cs2 problem! Aborting: line 126769 of input - unbalanced problem
NETGEN_209 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGEN_209 2245 64694 1 19998 343407662 0.2654357484470121 0.17742236652764234 1 9788 44257491 0.06989221832082426 0.13590166705440707 9788.0 478 2 538746 0.01200534491951869 0.022751424961649946 1117853 0.050894152103015296 0.03548245165176815
GRIDGRAPH_247 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGRAPH_248 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGRAPH_236 2886 5693 3 9998 28632875 0.5030494066492905 0.2874564840343757 1 1000 2853204 0.5011775865097489 0.28861835096476457 428.0 1 104 7937651 0.31458405744086626 0.19856104251881088 1439629 0.4990048526863085 0.2878975156645935
GRIDGEN_211 1565 86316 1 19996 451790348 0.26175953713380423 0.16853071609519676 1 141577 214241390 0.01753151168865223 0.1172625043291925 141577.0 464 2 207578 0.006637452810255145 0.025593874958970697 936811 0.004230800308985701 0.025268969883485513
GRIDGEN_208 1345 140926 1 19996 720752249 0.2557712658720382 0.1565819196870541 1 123758 193670217 0.011104485251848125 0.08354700537730694 123758.0 638 2 103981 0.0038691145967288698 0.027287008058602333 789560 0.004746927375161509 0.027255906567296772
GRIDGEN_212 451 127100 1 19998 641945159 0.2525607238143169 0.15018078852162864 1 3959 64936786 0.12905051363414416 0.08836448964700998 3959.0 334 1 33797 0.003755597782000422 0.0470318510237658 228447 0.1282293508461733 0.08399681078035492
GRIDGEN_210 3441 116385 1 19998 632028600 0.2715520939901697 0.18936704158830514 1 59194 254143418 0.03688961879632105 0.16554119902971698 59194.0 1749 2 692741 0.010069916875408471 0.01871911541023905 1809107 0.008884400406703696 0.017610095573810085
GOTO_213 2994 110152 0 9999 354620504 0.32196961434831844 0.33146643714780066 1 143574 452909171 0.02863801602936232 0.16209892777558224 143574.0 1 3 6156 0.00041135983962579356 0.01827503225160888 1374065 0.45955243583041777 0.3061697657000323
NETGEN_210 4314 155137 1 10000 797816506 0.5142657818573262 0.29662326915707404 1 14129 136445135 0.06224883691839281 0.15986488408109162 14129.0 1 3 799130 0.11229334850943941 0.10077387745079128 2170205 0.5031776025968004 0.28808501058944097
NETGEN_211 2387 157121 1 10000 796942648 0.5072158705710885 0.29279197643921573 1 87027 285161242 0.020854618535081065 0.12165780966873664 87027.0 1 2 243340 0.1309198824551002 0.11561785700472559 1184368 0.49638222967309303 0.2899563176385925
GRIDGRAPH_249 1847 3686 3 9998 18232110 0.49473025370131 0.28528904616334194 1 1000 1792298 0.4862447097124254 0.2865437260008121 1281.0 1 46 4915788 0.30271006157792146 0.19249412687786008 903580 0.48947995666305527 0.2874681429977381
GRIDGEN_215 1144 21592 2 19996 120626113 0.2793864464815898 0.20407114043114669 1 76718 76959705 0.04645936293093289 0.19506488763667926 76718.0 489 1 432818 0.01893720826405001 0.03251219947505399 636745 0.007261428083631416 0.02961638107313759
GRIDGEN_214 3017 140785 1 20000 742521772 0.26370770039421815 0.17340371971046567 1 5071 81462571 0.11410590420797904 0.13036924344729992 5071.0 1891 2 449454 0.007451160477453581 0.01897483667133106 1497704 0.09792668248798102 0.059775694497759484
GRIDGRAPH_250 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_214 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGEN_213 4785 171654 1 20000 905362423 0.26371725185547673 0.17575716528135465 1 378320 1313150823 0.02022094188767062 0.13607052645176715 378320.0 1425 2 891698 0.009319586120401338 0.016132807796918544 2750969 0.0015199707287136723 0.014457652176316503
GOTO_214 2649 55515 0 9999 205746634 0.3706515549330309 0.32853100030485577 1 78918 217734705 0.04969826673387942 0.21232491423359384 78918.0 1 3 6567 0.0004959969788519637 0.019427669299969922 1207931 0.45662391999250007 0.3109164056887167
GRIDGEN_216 2951 44150 1 20000 231745001 0.26245186976217444 0.17000349425381975 1 152787 123026935 0.01823824699855099 0.12114406378704647 152787.0 654 2 1412927 0.023947915254237288 0.02642944781404882 1623511 0.003602025773556695 0.01844566481849909
GRIDGRAPH_251 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGEN_220 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GOTO_216 423 12483 0 9998 47117911 0.37753213544254954 0.32368866778777494 1 114823 49939058 0.03484115037018873 0.1789941559391367 114823.0 1 2 5406 0.002562085308056872 0.048613758544491355 177424 0.42127857610956515 0.32479663941344866
NETGEN_212 3601 77942 1 10000 406998831 0.5221816620050806 0.3013066502962713 1 146332 564148202 0.049463216502151165 0.20921104608655608 146332.0 1 3 1104009 0.08234940028643037 0.07669214549970636 1791590 0.4976638888888889 0.28243681166745344
GRIDGRAPH_252 4517 8936 1 10000 44613174 0.4992521709937332 0.28877176918367764 1 1000 4473576 0.5006239928379589 0.2881447032883257 1192.0 1 130 12207539 0.3155334603717087 0.20301779647211174 2271242 0.5029322409211692 0.29023428781152283
GRIDGEN_218 1409 7044 2 19998 54050880 0.3837044692544212 0.3125641660192022 1 43828 56873072 0.18421953724737924 0.3754548145431347 43828.0 614 1 3529646 0.12535507812144853 0.08173259274232675 735671 0.01192145678457939 0.027157404601051482
GRIDGEN_219 2296 77567 1 20000 400369887 0.25808003854732037 0.164003695076637 1 80762 109511214 0.0174813324960193 0.10537008864565302 80762.0 451 2 440138 0.009589063180827887 0.021995324027592706 1244254 0.006713040856646542 0.021040194376951055
GRIDGEN_222 241 35802 1 19990 181555212 0.2536814074877224 0.15173307262621433 1 22463 21328510 0.026520729842881393 0.06505227465603113 22463.0 93 2 34036 0.007094380523595131 0.06426427004878389 135512 0.02513614981673567 0.06438175802721263
GRIDGEN_221 751 52971 1 19998 269875017 0.25476393422884225 0.15464892819222306 1 50393 41849752 0.015677777745173302 0.07537014983462398 50393.0 47 2 88094 0.005873520685401873 0.03648765814977508 428265 0.011331335701387097 0.036585547428631474
GRIDGRAPH_253 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGRAPH_254 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GOTO_215 4827 73787 0 9999 216922506 0.29401412229802265 0.3279895832402951 1 42864 224108812 0.07085759109709634 0.24580397328531445 42864.0 1 3 7192 0.0002980522171570659 0.01439267727262518 2242348 0.4651041426839189 0.30522755133269786
GRIDGEN_223 1951 79181 1 19998 411350130 0.2597790310345365 0.16636754068199364 1 64250 103634609 0.02037092261206986 0.1110505339181299 64250.0 769 2 322384 0.008267083118568268 0.023316876445533076 1046500 0.00835278858625162 0.022908187505880057
NETGEN_215 4684 126761 1 10000 657084230 0.5183646626328288 0.298515414263903 1 110918 580597628 0.04129405867408916 0.18780937632850722 110918.0 1 4 1109544 0.07990899594133133 0.07375574769472411 2395854 0.5116066623959 0.28865109550712215
NETGEN_172 1311 108744 1 10000 550541354 0.5062728555138674 0.29266254292519217 1 6458 62186534 0.08855090565100354 0.11002493673448101 6458.0 1 2 105017 0.16001127515960445 0.13804936165877912 654383 0.500530067769126 0.2864332530743805
GRIDGRAPH_255 3967 7926 2 10000 39199461 0.49456801665405 0.2908464241014392 1 1000 3929254 0.49574236689376733 0.28656544182665455 1990.0 1 66 10379881 0.30422138684455435 0.1998692311845705 1978335 0.49882375189107414 0.28593668644335185
GOTO_217 2005 91667 0 9999 331156440 0.36129638687411564 0.33124699333487034 1 251268 519818124 0.022568423158141178 0.14601823951495854 251268.0 1 3 5588 0.000557684630738523 0.022331722597238736 887049 0.443082303860747 0.31461820327893475
GRIDGRAPH_256 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_217 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_218 Features not determined due to ERROR: Parsing not possible Encountered unknown cs2 problem! Aborting: line 185205 of input - unbalanced problem
GOTO_218 739 24601 0 9999 92511352 0.3760847285086218 0.3262939093825635 1 115595 89643634 0.03152300736625789 0.17021129499285353 115595.0 1 2 671 0.031352210073824875 0.0706836416214659 331827 0.45008016146227525 0.3117166326129831
NETGEN_216 202 10233 1 10000 52019398 0.508349438092446 0.29354832472094616 1 10039 7004949 0.06818856474408265 0.13526127412890734 10039.0 1 2 27572 0.182655298739326 0.15176043384512716 99840 0.4972136315419898 0.2842226473699404
GOTO_219 2927 39602 0 9999 131420037 0.331885208620857 0.328734346318357 1 31871 100821917 0.0798807513188024 0.2599746578584839 31871.0 1 2 2476 0.14103440419229893 0.1540814837150291 1261642 0.4316148000358527 0.3187650109551511
GRIDGRAPH_257 4402 8744 4 10000 43621138 0.49886937328453795 0.2906706483138434 1 1000 4367662 0.49950388838060383 0.2893101054756845 832.0 1 101 11704802 0.29171633467390534 0.1871170593147902 2191928 0.49805226084980686 0.2890949749867687
GRIDGEN_225 4561 54675 1 19998 309708512 0.28325513118298573 0.21101441825385991 1 370919 953004130 0.046992322618184694 0.20856769047748588 370919.0 551 2 2823907 0.03096698924278393 0.02876853970189634 2680613 0.0015848574164984146 0.014807187467755242
GRIDGRAPH_258 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GOTO_221 687 14529 0 9999 50055434 0.34455530348960284 0.32924095589701907 1 50763 37207108 0.05044787890632976 0.21031047905660358 50763.0 1 3 5432 0.001583673469387755 0.03814784758958821 288718 0.4212930131297478 0.314062998651011
NETGEN_220 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGEN_224 761 142598 1 19996 723537026 0.2537489173594547 0.1535272303701334 1 51684 108215694 0.014683199405448905 0.07036321239998157 51684.0 345 2 48735 0.003206891378275655 0.036210751863420716 432315 0.011006027519460365 0.036340072170218916
GRIDGRAPH_259 3955 7898 4 9996 39689280 0.5027242601269426 0.28672128253011797 1 1000 3991681 0.5054040263357812 0.28975128823558516 1753.0 1 68 10805784 0.3098848000445995 0.1966391013704403 1984723 0.5019532119372787 0.28772146770848683
GRIDGRAPH_260 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
NETGEN_221 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGRAPH_261 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GOTO_220 3148 138691 0 9999 518784278 0.37409504698658286 0.3295684803792501 1 289360 932106558 0.02322623352270424 0.14854610440857932 289360.0 1 3 6156 0.0003912297426120114 0.017824064077226438 1486134 0.472711033244875 0.31075623463855523
GRIDGRAPH_262 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_222 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_223 Features not determined due to ERROR: Parsing not possible Encountered unknown cs2 problem! Aborting: line 168487 of input - unbalanced problem
NETGEN_219 4699 95802 1 10000 503310126 0.5253649464520574 0.30088810237245894 1 55695 307339941 0.05760076078898543 0.21408806273384548 55695.0 1 4 1563090 0.09288495835214101 0.08294120566687396 2347868 0.49975904640272456 0.2872773008842637
GRIDGEN_228 3961 27715 2 19998 189688313 0.342246587999951 0.28168731468556735 1 24902 97639397 0.14147378633498228 0.3229384887659527 24902.0 810 2 5552813 0.07011828708123337 0.054718513166108596 2035821 0.020644776006795124 0.019424462142250788
GRIDGEN_227 3226 57926 2 19996 317502097 0.2741131876204333 0.19430186048347947 1 227994 454011713 0.034377168222423427 0.17627387400302583 227994.0 1842 2 1278449 0.019824879704623096 0.02353444042351903 1840140 0.0025026362382853406 0.017612873621525003
GRIDGEN_230 4177 18206 2 19998 118761757 0.32619365693572544 0.26463713086903845 1 104313 200902254 0.10578688648431657 0.3005687431475474 104313.0 346 2 11374663 0.13620450886084778 0.08775008931720443 2167487 0.004975738817741021 0.015643892730580405
GRIDGEN_231 1741 55292 1 20000 291013930 0.2631609726542719 0.17373095196601365 1 150685 175341662 0.021045187381780527 0.13178719606748826 150685.0 532 2 387892 0.01114632183908046 0.025181164182272835 1019760 0.0038893650032666913 0.02396151759226843
GRIDGEN_226 3521 91257 1 19998 483633588 0.26501087927261446 0.17808123715512683 1 249798 513592419 0.02253011767871832 0.141654194364258 249798.0 1543 2 919117 0.013056944899035357 0.019688283262772152 2033104 0.0023122137232338275 0.016857320113124283
NETGEN_213 963 157421 1 10000 791613953 0.502864263980028 0.2906698617849609 1 33671 110633972 0.020872276683638356 0.077288141598245 33671.0 1 2 42143 0.10235442127965493 0.09196051225613901 482374 0.5014282744282744 0.28586242847832505
GOTO_222 4330 93985 0 9999 339469551 0.3612315809439113 0.3292568666276675 1 79979 363113445 0.04830674938908709 0.20889529083766303 79979.0 1 3 8740 0.00040378840378840384 0.015214647611217063 2015566 0.4660622738700817 0.3049831121957424
GOTO_223 1032 57089 0 9999 237567745 0.4161773794433517 0.3200942984092285 1 555922 581089302 0.018309504154249614 0.1330019129492918 555922.0 1 2 5671 0.0011000969932104753 0.03112518059561894 456529 0.4441345374630195 0.3125507695788646
GOTO_168 1844 112722 0 9999 471371819 0.4182138011178737 0.3210876996308341 1 610147 1136577865 0.016525554008478355 0.1265152090501281 610147.0 1 3 6191 0.000671839392295171 0.023285792972295244 844446 0.45864964258887214 0.30563654744490915
NETGEN_225 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_226 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGRAPH_263 3245 6464 5 9998 32249423 0.49900795443742213 0.28828785104003235 1 1000 3244855 0.5019887066831683 0.2880693238811144 1188.0 1 70 8701550 0.31317595265911 0.20061096614633345 1638986 0.5052361282367448 0.28824579626538216
GRIDGEN_232 1951 77330 1 19992 407888962 0.26383821471172203 0.17469477380914394 1 154536 254935293 0.021333017320360075 0.13309606206042374 154536.0 378 1 344055 0.008825453258226366 0.023444478358856952 1123818 0.003729337649977501 0.02264720142130115
GRIDGRAPH_264 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GOTO_228 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
NETGEN_228 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GOTO_224 4003 71357 0 9999 179294525 0.2512892305528884 0.3194277467538714 1 36564 164366941 0.06299762679456758 0.22830027833340238 36564.0 1 3 5787 0.0002892053973013493 0.015805079188482854 1825297 0.45655275465370415 0.3084425654270981
GRIDGEN_229 4865 189032 1 20000 966402303 0.25561870556307925 0.15720238475778092 1 390587 623617663 0.00844627648301153 0.08428654190081677 390587.0 140 2 821061 0.008440182976973683 0.0158135813205345 2867387 0.0015092978771290661 0.01433689273786368
GOTO_225 2342 53130 0 9999 180892566 0.34050565982628755 0.3293881928672649 1 61936 155588384 0.047281821619426775 0.2044961047393318 61936.0 1 3 6458 0.0005517300299017514 0.020663735064473967 1100840 0.4707141998897659 0.30464800471778397
GOTO_226 1263 57256 0 9999 211545085 0.3695092944392944 0.3296410825027161 1 279920 362803219 0.022636860683822597 0.14655310392646362 279920.0 1 3 5400 0.0008557844690966719 0.028136745447064637 566162 0.4495218646484729 0.3124471959544958
GRIDGEN_233 3133 74885 1 19998 415889775 0.277713405980379 0.20113018640499847 1 226067 669031530 0.03951978565228015 0.18930167617302132 226067.0 2126 2 886239 0.01414954713862191 0.020897191878410246 1798677 0.0025403540980552556 0.017870482132546453
NETGEN_224 4777 158234 1 10000 814754548 0.514904854835244 0.29695092058177736 1 90883 510895308 0.03552625698346461 0.17019553567009185 90883.0 1 3 946406 0.12315643891718797 0.10983272054957423 2383033 0.4989600083752094 0.2872388448141793
NETGEN_229 3274 23550 1 10000 134987163 0.573193898089172 0.3183462401971984 1 45343 158601614 0.14852735270527972 0.3422030996822317 45343.0 1 5 3360920 0.11213958784834377 0.10038630419100232 1634990 0.49953864955698135 0.2879109196182927
GRIDGRAPH_265 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GOTO_229 4679 34708 0 9999 95858108 0.27621209741119324 0.32118173034638703 1 21772 109666053 0.14512569033192402 0.33693976797114694 21772.0 1 3 11499 0.0004916203505771697 0.014617376579212735 2050681 0.4388058430384211 0.3147666138935966
GRIDGEN_236 3979 16868 1 19998 103040845 0.3054634518467261 0.24077516566621462 1 230622 297943282 0.07658950646541265 0.26214295888124584 230622.0 928 1 10995127 0.13821300430696665 0.08889340670483252 2217843 0.0024174933411438065 0.01586817113352231
GRIDGEN_234 1933 104870 1 19998 544064307 0.2594253451282002 0.16772937375614627 1 192033 328267453 0.016300491169980447 0.11603877645443698 192033.0 439 2 246214 0.006372635193125938 0.023095643908804052 1171340 0.0031571846708239705 0.0227343925134612
NETGEN_231 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGRAPH_266 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGEN_235 1882 18784 1 19998 109816042 0.29234195246611544 0.221971374823119 1 88044 101571934 0.06141661509147858 0.22875070000949604 88044.0 973 2 1542586 0.04100851339785759 0.039446547070968695 1042049 0.006292157434887506 0.023148547477657804
NETGEN_227 4703 195356 1 10000 1002674138 0.5132548465365794 0.2955225599956731 1 194360 1009444743 0.026585749351643033 0.15289150134012838 194360.0 1 3 752511 0.0884691105651383 0.07846514287247784 2323187 0.49408485750744363 0.2871150088657937
GOTO_227 4805 166787 0 9999 575853713 0.3452974776993489 0.3316765205313186 1 174262 866262117 0.029804677795307415 0.16678302069565357 174262.0 1 3 5805 0.0002416736053288926 0.014425990867861085 2197425 0.45787356882277785 0.31064619451492187
GRIDGEN_238 2969 20768 2 19996 132600600 0.3193064460349697 0.2557591972893477 1 291806 561861812 0.09271299759205323 0.28732858649936016 291806.0 795 2 4050276 0.06824606161124408 0.05420943885655994 1784627 0.002060579359181015 0.01834670981614944
NETGEN_230 1379 17928 1 10000 96482076 0.5381641900937082 0.3070958971008536 1 5765 16234910 0.1570792179027375 0.24800928149605198 5765.0 1 3 747101 0.16054583361448335 0.1368155274883999 690119 0.5008120464441219 0.2868229357263062
GOTO_230 115 1308 0 9995 3274217 0.2504476244238327 0.31485768921778773 1 10957 1594096 0.11122824027983731 0.2720083760290986 10957.0 1 3 5484 0.009621052631578949 0.09327308469605006 54020 0.48451906863272703 0.33076677166880164
GRIDGRAPH_267 4178 8237 1 10000 41515291 0.5040098458176521 0.29018739897799944 1 1000 4123068 0.5005545708388977 0.28746255156614875 778.0 1 145 11436774 0.3213656610479251 0.2057255542289265 2095855 0.5017608331338281 0.287802782270213
GRIDGEN_237 1729 143496 1 19998 736754730 0.25674179518637597 0.1594533253263784 1 102862 196220962 0.013293845929248456 0.09129882756634547 102862.0 334 2 154282 0.004464624703211062 0.02416297021303108 974785 0.00548416023229973 0.02408934506692688
